point_idx,row,col,x,y,z
3449,21,89,-165.28,165.28,1910.0
3450,21,90,-171.05,153.95,1779.0
3451,21,91,-200.75,164.25,1898.0
3452,21,92,-194.07,145.55,1682.0
3453,21,93,-223.25,154.55,1786.0
3454,21,94,-237.32,152.56,1763.0
3455,21,95,-241.87,145.12,1677.0
3456,21,96,-282.0,158.62,1833.0
3457,21,97,-295.53,156.46,1808.0
3458,21,98,-318.11,159.05,1838.0
3459,21,99,-336.88,159.57,1844.0
3460,21,100,-337.69,151.96,1756.0
3461,21,101,-342.66,146.85,1697.0
3462,21,102,-369.98,151.35,1749.0
3463,21,103,-368.44,144.17,1666.0
3464,21,104,-427.15,160.18,1851.0
3465,21,105,-473.07,170.3,1968.0
3466,21,106,-491.75,170.22,1967.0
3467,21,107,-462.37,154.12,1781.0
3468,21,108,-474.92,152.65,1764.0
3469,21,109,-532.59,165.28,1910.0
3470,21,110,-566.25,169.87,1963.0
3471,21,111,-576.48,167.36,1934.0
3472,21,112,-623.07,175.24,2025.0
3473,21,113,-609.54,166.24,1921.0
3474,21,114,-618.86,163.81,1893.0
3475,21,115,-683.5,175.75,2031.0
3476,21,116,-704.76,176.19,2036.0
3477,21,117,-689.12,167.62,1937.0
3478,21,118,-697.51,165.2,1909.0
3479,21,119,-691.12,159.49,1843.0
3480,21,120,-708.07,159.31,1841.0
3481,21,121,-729.72,160.18,1851.0
3482,21,122,-753.98,161.56,1867.0
3483,21,123,-784.33,164.16,1897.0
3484,21,124,-849.96,173.85,2009.0
3485,21,125,-864.08,172.81,1997.0
3486,21,126,-854.98,167.27,1933.0
3487,21,127,-870.85,166.75,1927.0
3488,21,128,-872.76,163.64,1891.0
3489,21,129,-890.48,163.55,1890.0
3490,21,130,-911.05,163.99,1895.0
3491,21,131,-950.85,167.79,1939.0
3492,21,132,-1002.0,173.42,2004.0
3493,21,133,-1000.37,169.87,1963.0
3494,21,134,-1031.71,171.95,1987.0
3495,21,135,-1049.75,171.77,1985.0
3496,21,136,-1041.92,167.45,1935.0
3497,21,137,-1048.47,165.54,1913.0
3498,21,138,-1105.34,171.51,1982.0
3499,21,139,-1138.01,173.59,2006.0
3500,21,140,-1119.8,167.97,1941.0
3501,21,141,-1161.34,171.34,1980.0
3502,21,142,-1170.25,169.87,1963.0
3503,21,143,-1184.88,169.26,1956.0
3504,21,144,-1242.46,174.72,2019.0
3505,21,145,-1269.37,175.75,2031.0
3506,21,146,-1129.61,154.03,1780.0
3507,21,147,-1297.48,174.28,2014.0
3508,21,148,-1278.92,169.26,1956.0
3509,21,149,-1216.12,158.62,1833.0
3510,21,150,-1425.57,183.28,2118.0
3511,21,151,-1313.5,166.5,1924.0
3512,21,152,-1284.92,160.61,1856.0
3513,21,153,-1389.1,171.25,1979.0
3514,21,154,154.0,21.0,65300.0
3515,21,155,155.0,21.0,65300.0
3516,21,156,156.0,21.0,65300.0
3517,21,157,157.0,21.0,65300.0
3518,21,158,158.0,21.0,65300.0
3519,21,159,159.0,21.0,65300.0
3520,22,0,0.0,22.0,65300.0
3521,22,1,1.0,22.0,65300.0
3522,22,2,2.0,22.0,65300.0
3523,22,3,3.0,22.0,65300.0
3524,22,4,4.0,22.0,65300.0
3525,22,5,5.0,22.0,65300.0
3526,22,6,6.0,22.0,65300.0
3527,22,7,7.0,22.0,65300.0
3528,22,8,8.0,22.0,65300.0
3529,22,9,9.0,22.0,65300.0
3530,22,10,1198.75,137.0,1781.0
3531,22,11,1183.61,137.23,1784.0
3532,22,12,12.0,22.0,65300.0
3533,22,13,13.0,22.0,65300.0
3534,22,14,14.0,22.0,65300.0
3535,22,15,15.0,22.0,65300.0
3536,22,16,1155.69,144.46,1878.0
3537,22,17,1093.41,138.84,1805.0
3538,22,18,1095.13,141.3,1837.0
3539,22,19,1178.35,154.53,2009.0
3540,22,20,20.0,22.0,65300.0
3541,22,21,908.25,123.15,1601.0
3542,22,22,22.0,22.0,65300.0
3543,22,23,1015.03,142.46,1852.0
3544,22,24,953.61,136.23,1771.0
3545,22,25,973.07,141.53,1840.0
3546,22,26,988.09,146.38,1903.0
3547,22,27,955.01,144.15,1874.0
3548,22,28,991.0,152.46,1982.0
3549,22,29,899.36,141.07,1834.0
3550,22,30,894.23,143.07,1860.0
3551,22,31,901.31,147.15,1913.0
3552,22,32,886.61,147.76,1921.0
3553,22,33,846.0,144.0,1872.0
3554,22,34,892.13,155.15,2017.0
3555,22,35,835.96,148.61,1932.0
3556,22,36,794.96,144.53,1879.0
3557,22,37,784.33,145.92,1897.0
3558,22,38,758.42,144.46,1878.0
3559,22,39,752.98,146.92,1910.0
3560,22,40,735.76,147.15,1913.0
3561,22,41,727.87,149.3,1941.0
3562,22,42,698.25,147.0,1911.0
3563,22,43,587.73,127.07,1652.0
3564,22,44,654.92,145.53,1892.0
3565,22,45,609.13,139.23,1810.0
3566,22,46,603.82,142.07,1847.0
3567,22,47,590.19,143.07,1860.0
3568,22,48,570.76,142.69,1855.0
3569,22,49,569.62,147.0,1911.0
3570,22,50,576.05,153.61,1997.0
3571,22,51,492.44,135.84,1766.0
3572,22,52,505.07,144.3,1876.0
3573,22,53,473.01,140.15,1822.0
3574,22,54,452.75,139.3,1811.0
3575,22,55,406.25,130.0,1690.0
3576,22,56,438.23,146.07,1899.0
3577,22,57,386.35,134.38,1747.0
3578,22,58,348.61,126.76,1648.0
3579,22,59,377.59,143.84,1870.0
3580,22,60,320.76,128.3,1668.0
3581,22,61,321.17,135.23,1758.0
3582,22,62,285.4,126.84,1649.0
3583,22,63,276.08,129.92,1689.0
3584,22,64,287.53,143.76,1869.0
3585,22,65,268.84,143.38,1864.0
3586,22,66,238.13,136.07,1769.0
3587,22,67,209.75,129.07,1678.0
3588,22,68,196.73,131.15,1705.0
3589,22,69,181.92,132.3,1720.0
3590,22,70,161.82,129.46,1683.0
3591,22,71,153.6,136.53,1775.0
3592,22,72,140.69,140.69,1829.0
3593,22,73,123.71,141.38,1838.0
3594,22,74,103.67,138.23,1797.0
3595,22,75,87.98,140.76,1830.0
3596,22,76,67.34,134.69,1751.0
3597,22,77,53.07,141.53,1840.0
3598,22,78,36.15,144.61,1880.0
3599,22,79,16.33,130.69,1699.0
3600,22,80,0.0,135.61,1763.0
3601,22,81,-17.54,140.38,1825.0
3602,22,82,-30.86,123.46,1605.0
3603,22,83,-51.23,136.61,1776.0
3604,22,84,-65.76,131.53,1710.0
3605,22,85,-85.38,136.61,1776.0
3606,22,86,-102.86,137.15,1783.0
3607,22,87,-122.29,139.76,1817.0
3608,22,88,-137.69,137.69,1790.0
3609,22,89,-157.32,139.84,1818.0
3610,22,90,-170.38,136.3,1772.0
3611,22,91,-188.48,137.07,1782.0
3612,22,92,-208.61,139.07,1808.0
3613,22,93,-211.12,129.92,1689.0
3614,22,94,-241.76,138.15,1796.0
3615,22,95,-244.03,130.15,1692.0
3616,22,96,-246.61,123.3,1603.0
3617,22,97,-302.73,142.46,1852.0
3618,22,98,-307.73,136.76,1778.0
3619,22,99,-338.89,142.69,1855.0
3620,22,100,-335.57,134.23,1745.0
3621,22,101,-365.68,139.3,1811.0
3622,22,102,-383.94,139.61,1815.0
3623,22,103,-423.73,147.38,1916.0
3624,22,104,-440.3,146.76,1908.0
3625,22,105,-455.04,145.61,1893.0
3626,22,106,-481.0,148.0,1924.0
3627,22,107,-450.95,133.61,1737.0
3628,22,108,-471.42,134.69,1751.0
3629,22,109,-540.96,149.23,1940.0
3630,22,110,-545.48,145.46,1891.0
3631,22,111,-549.05,141.69,1842.0
3632,22,112,-608.61,152.15,1978.0
3633,22,113,-608.59,147.53,1918.0
3634,22,114,-643.38,151.38,1968.0
3635,22,115,-630.33,144.07,1873.0
3636,22,116,-687.46,152.76,1986.0
3637,22,117,-714.38,154.46,2008.0
3638,22,118,-707.75,149.0,1937.0
3639,22,119,-703.12,144.23,1875.0
3640,22,120,-781.92,156.38,2033.0
3641,22,121,-771.5,150.53,1957.0
3642,22,122,-783.86,149.3,1941.0
3643,22,123,-831.47,154.69,2011.0
3644,22,124,-772.53,140.46,1826.0
3645,22,125,-868.41,154.38,2007.0
3646,22,126,-843.03,146.61,1906.0
3647,22,127,-851.42,144.92,1884.0
3648,22,128,-923.53,153.92,2001.0
3649,22,129,-954.55,155.84,2026.0
3650,22,130,-969.71,155.15,2017.0
3651,22,131,-936.63,146.92,1910.0
3652,22,132,-999.5,153.76,1999.0
3653,22,133,-904.56,136.53,1775.0
3654,22,134,-1045.21,154.84,2013.0
3655,22,135,-1057.69,153.84,2000.0
3656,22,136,-1060.76,151.53,1970.0
3657,22,137,-1063.26,149.23,1940.0
3658,22,138,-1033.4,142.53,1853.0
3659,22,139,-1041.57,141.23,1836.0
3660,22,140,-1105.96,147.46,1917.0
3661,22,141,-1129.67,148.15,1926.0
3662,22,142,-1149.38,148.3,1928.0
3663,22,143,-1220.62,155.0,2015.0
3664,22,144,-1187.69,148.46,1930.0
3665,22,145,-1120.62,137.92,1793.0
3666,22,146,-1198.78,145.3,1889.0
3667,22,147,-1154.46,137.84,1792.0
3668,22,148,-1219.42,143.46,1865.0
3669,22,149,149.0,22.0,65300.0
3670,22,150,150.0,22.0,65300.0
3671,22,151,151.0,22.0,65300.0
3672,22,152,152.0,22.0,65300.0
3673,22,153,153.0,22.0,65300.0
3674,22,154,154.0,22.0,65300.0
3675,22,155,155.0,22.0,65300.0
3676,22,156,156.0,22.0,65300.0
3677,22,157,157.0,22.0,65300.0
3678,22,158,158.0,22.0,65300.0
3679,22,159,159.0,22.0,65300.0
3680,23,0,0.0,23.0,65300.0
3681,23,1,1.0,23.0,65300.0
3682,23,2,2.0,23.0,65300.0
3683,23,3,3.0,23.0,65300.0
3684,23,4,4.0,23.0,65300.0
3685,23,5,5.0,23.0,65300.0
3686,23,6,6.0,23.0,65300.0
3687,23,7,7.0,23.0,65300.0
3688,23,8,8.0,23.0,65300.0
3689,23,9,9.0,23.0,65300.0
3690,23,10,10.0,23.0,65300.0
3691,23,11,11.0,23.0,65300.0
3692,23,12,12.0,23.0,65300.0
3693,23,13,13.0,23.0,65300.0
3694,23,14,14.0,23.0,65300.0
3695,23,15,15.0,23.0,65300.0
3696,23,16,16.0,23.0,65300.0
3697,23,17,17.0,23.0,65300.0
3698,23,18,1090.36,123.1,1829.0
3699,23,19,1083.92,124.38,1848.0
3700,23,20,20.0,23.0,65300.0
3701,23,21,21.0,23.0,65300.0
3702,23,22,22.0,23.0,65300.0
3703,23,23,851.71,104.59,1554.0
3704,23,24,1088.23,136.02,2021.0
3705,23,25,988.41,125.79,1869.0
3706,23,26,974.59,126.33,1877.0
3707,23,27,998.33,131.85,1959.0
3708,23,28,941.0,126.67,1882.0
3709,23,29,976.35,134.0,1991.0
3710,23,30,962.98,134.81,2003.0
3711,23,31,889.06,127.0,1887.0
3712,23,32,930.46,135.69,2016.0
3713,23,33,863.62,128.62,1911.0
3714,23,34,851.88,129.63,1926.0
3715,23,35,874.03,135.96,2020.0
3716,23,36,797.5,126.87,1885.0
3717,23,37,770.27,125.39,1863.0
3718,23,38,784.67,130.77,1943.0
3719,23,39,768.35,131.18,1949.0
3720,23,40,735.76,128.75,1913.0
3721,23,41,711.0,127.61,1896.0
3722,23,42,696.05,128.22,1905.0
3723,23,43,623.3,117.92,1752.0
3724,23,44,622.73,121.08,1799.0
3725,23,45,599.71,119.94,1782.0
3726,23,46,645.01,132.79,1973.0
3727,23,47,573.69,121.69,1808.0
3728,23,48,581.23,127.14,1889.0
3729,23,49,539.81,121.89,1811.0
3730,23,50,510.28,119.06,1769.0
3731,23,51,467.34,112.8,1676.0
3732,23,52,473.57,118.39,1759.0
3733,23,53,463.67,120.21,1786.0
3734,23,54,438.5,118.05,1754.0
3735,23,55,421.15,117.92,1752.0
3736,23,56,424.15,123.71,1838.0
3737,23,57,416.43,126.74,1883.0
3738,23,58,388.17,123.5,1835.0
3739,23,59,391.73,130.57,1940.0
3740,23,60,351.15,122.9,1826.0
3741,23,61,329.94,121.55,1806.0
3742,23,62,332.48,129.29,1921.0
3743,23,63,315.64,129.97,1931.0
3744,23,64,284.0,124.25,1846.0
3745,23,65,268.12,125.12,1859.0
3746,23,66,252.13,126.06,1873.0
3747,23,67,222.37,119.74,1779.0
3748,23,68,198.23,115.63,1718.0
3749,23,69,199.26,126.8,1884.0
3750,23,70,172.98,121.08,1799.0
3751,23,71,147.72,114.89,1707.0
3752,23,72,146.38,128.08,1903.0
3753,23,73,123.84,123.84,1840.0
3754,23,74,99.28,115.83,1721.0
3755,23,75,80.67,112.94,1678.0
3756,23,76,71.19,124.58,1851.0
3757,23,77,51.4,119.94,1782.0
3758,23,78,32.84,114.96,1708.0
3759,23,79,17.53,122.76,1824.0
3760,23,80,0.0,123.1,1829.0
3761,23,81,-17.98,125.86,1870.0
3762,23,82,-32.57,114.01,1694.0
3763,23,83,-53.59,125.05,1858.0
3764,23,84,-66.76,116.84,1736.0
3765,23,85,-82.06,114.89,1707.0
3766,23,86,-98.94,115.43,1715.0
3767,23,87,-121.75,121.75,1809.0
3768,23,88,-138.53,121.22,1801.0
3769,23,89,-158.27,123.1,1829.0
3770,23,90,-164.03,114.82,1706.0
3771,23,91,-208.57,132.73,1972.0
3772,23,92,-196.5,114.62,1703.0
3773,23,93,-232.5,125.19,1860.0
3774,23,94,-259.26,129.63,1926.0
3775,23,95,-260.04,121.35,1803.0
3776,23,96,-282.92,123.77,1839.0
3777,23,97,-290.14,119.47,1775.0
3778,23,98,-292.67,113.81,1691.0
3779,23,99,-319.89,117.85,1751.0
3780,23,100,-312.5,109.37,1625.0
3781,23,101,-363.46,121.15,1800.0
3782,23,102,-370.82,117.99,1753.0
3783,23,103,-423.73,128.96,1916.0
3784,23,104,-424.15,123.71,1838.0
3785,23,105,-447.11,125.19,1860.0
3786,23,106,-443.25,119.33,1773.0
3787,23,107,-477.43,123.77,1839.0
3788,23,108,-487.84,121.96,1812.0
3789,23,109,-551.27,133.06,1977.0
3790,23,110,-559.32,130.5,1939.0
3791,23,111,-575.58,129.97,1931.0
3792,23,112,-597.53,130.71,1942.0
3793,23,113,-623.5,132.25,1965.0
3794,23,114,-617.55,127.14,1889.0
3795,23,115,-640.76,128.15,1904.0
3796,23,116,-657.0,127.75,1898.0
3797,23,117,-688.41,130.24,1935.0
3798,23,118,-738.8,136.09,2022.0
3799,23,119,-715.87,128.49,1909.0
3800,23,120,-732.69,128.22,1905.0
3801,23,121,-738.39,126.06,1873.0
3802,23,122,-780.63,130.1,1933.0
3803,23,123,-791.77,128.89,1915.0
3804,23,124,-853.76,135.82,2018.0
3805,23,125,-872.74,135.75,2017.0
3806,23,126,-889.92,135.42,2012.0
3807,23,127,-855.03,127.34,1892.0
3808,23,128,-908.3,132.46,1968.0
3809,23,129,-952.2,136.02,2021.0
3810,23,130,-962.98,134.81,2003.0
3811,23,131,-987.63,135.55,2014.0
3812,23,132,-1048.0,141.07,2096.0
3813,23,133,-1008.01,133.13,1978.0
3814,23,134,-1047.28,135.75,2017.0
3815,23,135,-1069.32,136.09,2022.0
3816,23,136,-1073.69,134.21,1994.0
3817,23,137,-1114.24,136.83,2033.0
3818,23,138,-1161.67,140.2,2083.0
3819,23,139,-1037.6,123.1,1829.0
3820,23,140,-1168.84,136.36,2026.0
3821,23,141,-1137.88,130.57,1940.0
3822,23,142,-1090.96,123.17,1830.0
3823,23,143,-1151.56,127.95,1901.0
3824,23,144,-1192.61,130.44,1938.0
3825,23,145,-1251.87,134.81,2003.0
3826,23,146,-1205.76,127.88,1900.0
3827,23,147,-1245.29,130.1,1933.0
3828,23,148,148.0,23.0,65300.0
3829,23,149,149.0,23.0,65300.0
3830,23,150,150.0,23.0,65300.0
3831,23,151,151.0,23.0,65300.0
3832,23,152,152.0,23.0,65300.0
3833,23,153,153.0,23.0,65300.0
3834,23,154,154.0,23.0,65300.0
3835,23,155,155.0,23.0,65300.0
3836,23,156,156.0,23.0,65300.0
3837,23,157,157.0,23.0,65300.0
3838,23,158,158.0,23.0,65300.0
3839,23,159,159.0,23.0,65300.0
3840,24,0,0.0,24.0,65300.0
3841,24,1,1.0,24.0,65300.0
3842,24,2,2.0,24.0,65300.0
3843,24,3,3.0,24.0,65300.0
3844,24,4,4.0,24.0,65300.0
3845,24,5,5.0,24.0,65300.0
3846,24,6,6.0,24.0,65300.0
3847,24,7,7.0,24.0,65300.0
3848,24,8,8.0,24.0,65300.0
3849,24,9,9.0,24.0,65300.0
3850,24,10,10.0,24.0,65300.0
3851,24,11,11.0,24.0,65300.0
3852,24,12,12.0,24.0,65300.0
3853,24,13,13.0,24.0,65300.0
3854,24,14,14.0,24.0,65300.0
3855,24,15,15.0,24.0,65300.0
3856,24,16,16.0,24.0,65300.0
3857,24,17,17.0,24.0,65300.0
3858,24,18,18.0,24.0,65300.0
3859,24,19,956.05,94.03,1630.0
3860,24,20,1002.11,100.21,1737.0
3861,24,21,21.0,24.0,65300.0
3862,24,22,22.0,24.0,65300.0
3863,24,23,891.17,93.8,1626.0
3864,24,24,985.38,105.57,1830.0
3865,24,25,994.23,108.46,1880.0
3866,24,26,975.11,108.34,1878.0
3867,24,27,938.71,106.26,1842.0
3868,24,28,921.5,106.32,1843.0
3869,24,29,850.32,100.03,1734.0
3870,24,30,908.17,108.98,1889.0
3871,24,31,821.69,100.61,1744.0
3872,24,32,913.38,114.17,1979.0
3873,24,33,858.65,109.61,1900.0
3874,24,34,881.96,115.03,1994.0
3875,24,35,866.68,115.55,2003.0
3876,24,36,764.92,104.3,1808.0
3877,24,37,784.33,109.44,1897.0
3878,24,38,765.28,109.32,1895.0
3879,24,39,743.91,108.86,1887.0
3880,24,40,711.53,106.73,1850.0
3881,24,41,685.5,105.46,1828.0
3882,24,42,653.3,103.15,1788.0
3883,24,43,575.27,93.28,1617.0
3884,24,44,644.53,107.42,1862.0
3885,24,45,620.24,106.32,1843.0
3886,24,46,607.75,107.25,1859.0
3887,24,47,599.71,109.03,1890.0
3888,24,48,552.92,103.67,1797.0
3889,24,49,497.49,96.28,1669.0
3890,24,50,548.65,109.73,1902.0
3891,24,51,462.88,95.76,1660.0
3892,24,52,474.11,101.59,1761.0
3893,24,53,467.3,103.84,1800.0
3894,24,54,437.0,100.84,1748.0
3895,24,55,406.0,97.44,1689.0
3896,24,56,412.84,103.21,1789.0
3897,24,57,392.76,102.46,1776.0
3898,24,58,355.8,97.03,1682.0
3899,24,59,336.4,96.11,1666.0
3900,24,60,353.26,105.98,1837.0
3901,24,61,327.93,103.55,1795.0
3902,24,62,294.57,98.19,1702.0
3903,24,63,303.71,107.19,1858.0
3904,24,64,289.84,108.69,1884.0
3905,24,65,258.31,103.32,1791.0
3906,24,66,227.76,97.61,1692.0
3907,24,67,225.12,103.9,1801.0
3908,24,68,212.76,106.38,1844.0
3909,24,69,187.31,102.17,1771.0
3910,24,70,175.38,105.23,1824.0
3911,24,71,143.48,95.65,1658.0
3912,24,72,136.61,102.46,1776.0
3913,24,73,120.48,103.26,1790.0
3914,24,74,108.05,108.05,1873.0
3915,24,75,86.73,104.07,1804.0
3916,24,76,66.38,99.57,1726.0
3917,24,77,56.71,113.42,1966.0
3918,24,78,35.48,106.44,1845.0
3919,24,79,17.91,107.48,1863.0
3920,24,80,0.0,100.96,1750.0
3921,24,81,-17.52,105.17,1823.0
3922,24,82,-35.07,105.23,1824.0
3923,24,83,-54.63,109.26,1894.0
3924,24,84,-61.38,92.07,1596.0
3925,24,85,-84.9,101.88,1766.0
3926,24,86,-104.13,104.13,1805.0
3927,24,87,-122.76,105.23,1824.0
3928,24,88,-127.53,95.65,1658.0
3929,24,89,-154.03,102.69,1780.0
3930,24,90,-172.11,103.26,1790.0
3931,24,91,-186.15,101.53,1760.0
3932,24,92,-204.11,102.05,1769.0
3933,24,93,-238.12,109.9,1905.0
3934,24,94,-257.65,110.42,1914.0
3935,24,95,-245.33,98.13,1701.0
3936,24,96,-272.46,102.17,1771.0
3937,24,97,-303.71,107.19,1858.0
3938,24,98,-304.09,101.36,1757.0
3939,24,99,-309.84,97.84,1696.0
3940,24,100,-341.53,102.46,1776.0
3941,24,101,-372.75,106.5,1846.0
3942,24,102,-377.8,103.03,1786.0
3943,24,103,-421.96,110.07,1908.0
3944,24,104,-416.76,104.19,1806.0
3945,24,105,-442.06,106.09,1839.0
3946,24,106,-441.25,101.82,1765.0
3947,24,107,-452.5,100.55,1743.0
3948,24,108,-511.53,109.61,1900.0
3949,24,109,-540.12,111.75,1937.0
3950,24,110,-542.59,108.51,1881.0
3951,24,111,-559.78,108.34,1878.0
3952,24,112,-621.23,116.48,2019.0
3953,24,113,-612.08,111.28,1929.0
3954,24,114,-623.11,109.96,1906.0
3955,24,115,-639.42,109.61,1900.0
3956,24,116,-644.53,107.42,1862.0
3957,24,117,-689.48,111.8,1938.0
3958,24,118,-730.76,115.38,2000.0
3959,24,119,-694.87,106.9,1853.0
3960,24,120,-729.23,109.38,1896.0
3961,24,121,-744.7,108.98,1889.0
3962,24,122,-808.5,115.5,2002.0
3963,24,123,-775.65,108.23,1876.0
3964,24,124,-772.96,105.4,1827.0
3965,24,125,-866.25,115.5,2002.0
3966,24,126,-893.01,116.48,2019.0
3967,24,127,-892.09,113.88,1974.0
3968,24,128,-852.92,106.61,1848.0
3969,24,129,-958.32,117.34,2034.0
3970,24,130,-908.65,109.03,1890.0
3971,24,131,-984.69,115.84,2008.0
3972,24,132,-950.0,109.61,1900.0
3973,24,133,-1019.23,115.38,2000.0
3974,24,134,-1027.55,114.17,1979.0
3975,24,135,-1061.39,115.78,2007.0
3976,24,136,-1003.15,107.48,1863.0
3977,24,137,-1064.36,112.03,1942.0
3978,24,138,-997.15,103.15,1788.0
3979,24,139,-1136.88,115.61,2004.0
3980,24,140,-1117.5,111.75,1937.0
3981,24,141,-1102.69,108.46,1880.0
3982,24,142,-1199.46,116.07,2012.0
3983,24,143,-1210.32,115.26,1998.0
3984,24,144,-1209.23,113.36,1965.0
3985,24,145,-1192.5,110.07,1908.0
3986,24,146,-1246.38,113.3,1964.0
3987,24,147,-1245.94,111.57,1934.0
3988,24,148,148.0,24.0,65300.0
3989,24,149,149.0,24.0,65300.0
3990,24,150,150.0,24.0,65300.0
3991,24,151,151.0,24.0,65300.0
3992,24,152,-1381.84,115.15,1996.0
3993,24,153,-1308.38,107.53,1864.0
3994,24,154,-1242.34,100.73,1746.0
3995,24,155,155.0,24.0,65300.0
3996,24,156,156.0,24.0,65300.0
3997,24,157,157.0,24.0,65300.0
3998,24,158,158.0,24.0,65300.0
3999,24,159,159.0,24.0,65300.0
4000,25,0,0.0,25.0,65300.0
4001,25,1,1.0,25.0,65300.0
4002,25,2,2.0,25.0,65300.0
4003,25,3,3.0,25.0,65300.0
4004,25,4,4.0,25.0,65300.0
4005,25,5,5.0,25.0,65300.0
4006,25,6,6.0,25.0,65300.0
4007,25,7,7.0,25.0,65300.0
4008,25,8,8.0,25.0,65300.0
4009,25,9,9.0,25.0,65300.0
4010,25,10,10.0,25.0,65300.0
4011,25,11,11.0,25.0,65300.0
4012,25,12,12.0,25.0,65300.0
4013,25,13,13.0,25.0,65300.0
4014,25,14,14.0,25.0,65300.0
4015,25,15,15.0,25.0,65300.0
4016,25,16,16.0,25.0,65300.0
4017,25,17,17.0,25.0,65300.0
4018,25,18,18.0,25.0,65300.0
4019,25,19,950.19,77.88,1620.0
4020,25,20,932.3,77.69,1616.0
4021,25,21,995.62,84.37,1755.0
4022,25,22,22.0,25.0,65300.0
4023,25,23,23.0,25.0,65300.0
4024,25,24,1008.53,90.04,1873.0
4025,25,25,922.3,83.84,1744.0
4026,25,26,907.61,84.03,1748.0
4027,25,27,801.11,75.57,1572.0
4028,25,28,931.0,89.51,1862.0
4029,25,29,839.04,82.25,1711.0
4030,25,30,902.4,90.24,1877.0
4031,25,31,958.32,97.78,2034.0
4032,25,32,933.23,97.21,2022.0
4033,25,33,895.25,95.24,1981.0
4034,25,34,881.51,95.81,1993.0
4035,25,35,823.84,91.53,1904.0
4036,25,36,779.3,88.55,1842.0
4037,25,37,801.7,93.22,1939.0
4038,25,38,777.8,92.59,1926.0
4039,25,39,765.99,93.41,1943.0
4040,25,40,773.84,96.73,2012.0
4041,25,41,694.87,89.08,1853.0
4042,25,42,674.86,88.79,1847.0
4043,25,43,609.78,82.4,1714.0
4044,25,44,634.84,88.17,1834.0
4045,25,45,605.09,86.44,1798.0
4046,25,46,599.25,88.12,1833.0
4047,25,47,567.66,86.0,1789.0
4048,25,48,570.46,89.13,1854.0
4049,25,49,546.37,88.12,1833.0
4050,25,50,550.67,91.77,1909.0
4051,25,51,477.38,82.3,1712.0
4052,25,52,491.88,87.83,1827.0
4053,25,53,492.49,91.2,1897.0
4054,25,54,483.25,92.93,1933.0
4055,25,55,440.38,88.07,1832.0
4056,25,56,375.46,78.22,1627.0
4057,25,57,366.89,79.75,1659.0
4058,25,58,367.86,83.6,1739.0
4059,25,59,331.35,78.89,1641.0
4060,25,60,334.42,83.6,1739.0
4061,25,61,329.57,86.73,1804.0
4062,25,62,288.51,80.14,1667.0
4063,25,63,295.53,86.92,1808.0
4064,25,64,280.61,87.69,1824.0
4065,25,65,273.02,91.0,1893.0
4066,25,66,227.09,81.1,1687.0
4067,25,67,249.37,95.91,1995.0
4068,25,68,215.07,89.61,1864.0
4069,25,69,190.49,86.58,1801.0
4070,25,70,175.96,87.98,1830.0
4071,25,71,154.29,85.72,1783.0
4072,25,72,135.69,84.8,1764.0
4073,25,73,119.0,85.0,1768.0
4074,25,74,107.19,89.32,1858.0
4075,25,75,86.25,86.25,1794.0
4076,25,76,69.84,87.3,1816.0
4077,25,77,52.41,87.35,1817.0
4078,25,78,33.65,84.13,1750.0
4079,25,79,17.47,87.35,1817.0
4080,25,80,0.0,86.92,1808.0
4081,25,81,-17.28,86.44,1798.0
4082,25,82,-35.8,89.51,1862.0
4083,25,83,-56.27,93.79,1951.0
4084,25,84,-72.76,90.96,1892.0
4085,25,85,-86.53,86.53,1800.0
4086,25,86,-99.11,82.59,1718.0
4087,25,87,-121.35,86.68,1803.0
4088,25,88,-136.76,85.48,1778.0
4089,25,89,-154.64,85.91,1787.0
4090,25,90,-174.32,87.16,1813.0
4091,25,91,-188.58,85.72,1783.0
4092,25,92,-192.0,80.0,1664.0
4093,25,93,-226.0,86.92,1808.0
4094,25,94,-238.13,85.04,1769.0
4095,25,95,-255.43,85.14,1771.0
4096,25,96,-291.07,90.96,1892.0
4097,25,97,-309.59,91.05,1894.0
4098,25,98,-309.98,86.1,1791.0
4099,25,99,-324.46,85.38,1776.0
4100,25,100,-339.23,84.8,1764.0
4101,25,101,-404.04,96.2,2001.0
4102,25,102,-403.19,91.63,1906.0
4103,25,103,-410.46,89.23,1856.0
4104,25,104,-426.69,88.89,1849.0
4105,25,105,-454.32,90.86,1890.0
4106,25,106,-461.25,88.7,1845.0
4107,25,107,-452.5,83.79,1743.0
4108,25,108,-469.53,83.84,1744.0
4109,25,109,-537.61,92.69,1928.0
4110,25,110,-529.61,88.26,1836.0
4111,25,111,-589.29,95.04,1977.0
4112,25,112,-627.38,98.02,2039.0
4113,25,113,-604.15,91.53,1904.0
4114,25,114,-632.26,92.98,1934.0
4115,25,115,-654.9,93.55,1946.0
4116,25,116,-678.8,94.27,1961.0
4117,25,117,-681.29,92.06,1915.0
4118,25,118,-690.94,90.91,1891.0
4119,25,119,-722.25,92.59,1926.0
4120,25,120,-750.0,93.75,1950.0
4121,25,121,-754.95,92.06,1915.0
4122,25,122,-814.96,97.01,2018.0
4123,25,123,-801.7,93.22,1939.0
4124,25,124,-821.61,93.36,1942.0
4125,25,125,-877.93,97.54,2029.0
4126,25,126,-897.0,97.5,2028.0
4127,25,127,-868.14,92.35,1921.0
